,word,binary_score
4659,plummets,-1.0
4660,plunder,-1.0
4661,plunge,-1.0
4662,plunged,-1.0
4663,plunges,-1.0
4664,plunging,-1.0
4665,plus,1.0
4666,point,-1.0
4667,pointless,-1.0
4668,poke fun,-1.0
4669,polish,1.0
4670,politic,1.0
4671,pooh-pooh,-1.0
4672,poor,-1.0
4673,poor people,-1.0
4674,poorly,-1.0
4675,pop,1.0
4676,pop off,-1.0
4677,popular,1.0
4678,popularity,1.0
4679,pose,-1.0
4680,poses,-1.0
4681,posing,-1.0
4682,position,-1.0
4683,positive,1.0
4684,positive degree,1.0
4685,positively,1.0
4686,positively charged,1.0
4687,positivist,1.0
4688,positivistic,1.0
4689,postpone,-1.0
4690,postponed,-1.0
4691,postponement,-1.0
4692,postponements,-1.0
4693,postpones,-1.0
4694,postponing,-1.0
4695,postulate,-1.0
4696,posture,0.0
4697,potency,1.0
4698,potent,1.0
4699,pound,-1.0
4700,poundage,-1.0
4701,power,-1.0
4702,practiced,1.0
4703,precarious,-1.0
4704,precaution,-1.0
4705,precede,0.0
4706,precipitance,-1.0
4707,precipitancy,-1.0
4708,precipitant,-1.0
4709,precipitate,-1.0
4710,precipitated,-1.0
4711,precipitateness,-1.0
4712,precipitous,-1.0
4713,precipitously,-1.0
4714,precipitousness,-1.0
4715,preclude,-1.0
4716,precluded,-1.0
4717,precludes,-1.0
4718,precluding,-1.0
4719,preclusion,-1.0
4720,preconception,-1.0
4721,predaceous,-1.0
4722,predacious,-1.0
4723,predate,-1.0
4724,predatory,-1.0
4725,preeminence,1.0
4726,preeminent,1.0
4727,preempt,-1.0
4728,prefer,1.0
4729,preferent,1.0
4730,preferred,1.0
4731,prehend,-1.0
4732,prehension,-1.0
4733,prejudice,-1.0
4734,prejudiced,-1.0
4735,prejudices,-1.0
4736,prejudicial,-1.0
4737,prejudicing,-1.0
4738,prejudicious,-1.0
4739,premature,-1.0
4740,prematurely,-1.0
4741,premier,1.0
4742,premiere,1.0
4743,preoccupied,-1.0
4744,prepossess,-1.0
4745,prescribed,1.0
4746,present,-1.0
4747,press,-1.0
4748,press down,-1.0
4749,press out,-1.0
4750,pressing,-1.0
4751,pressure,-1.0
4752,prestige,1.0
4753,prestigious,1.0
4754,prestigiousness,1.0
4755,pretend,-1.0
4756,pretended,-1.0
4757,pretender,-1.0
4758,pretermit,-1.0
4759,pretrial,-1.0
4760,pretrial conference,-1.0
4761,prevail,-1.0
4762,prevarication,-1.0
4763,prevent,-1.0
4764,preventative,-1.0
4765,preventing,-1.0
4766,prevention,-1.0
4767,preventive,-1.0
4768,prevents,-1.0
4769,previous,-1.0
4770,price halves,-1.0
4771,pricey,-1.0
4772,pricy,-1.0
4773,prima,1.0
4774,prime,1.0
4775,print,1.0
4776,prioritize,1.0
4777,prison-breaking,-1.0
4778,prisonbreak,-1.0
4779,privacy,-1.0
4780,privateness,-1.0
4781,privation,-1.0
4782,privilege,1.0
4783,proactive,1.0
4784,proactively,1.0
4785,probe,-1.0
4786,problem,-1.0
4787,problematic,-1.0
4788,problematical,-1.0
4789,problems,-1.0
4790,process,-1.0
4791,procession,1.0
4792,prodigious,1.0
4793,productively,1.0
4794,profane,-1.0
4795,profaned,-1.0
4796,profess,-1.0
4797,proficiency,1.0
4798,proficient,1.0
4799,proficiently,1.0
4800,profitability,1.0
4801,profitable,1.0
4802,profitableness,1.0
4803,profitably,1.0
4804,profits,1.0
4805,profligacy,-1.0
4806,profligate,-1.0
4807,progress,1.0
4808,progressed,1.0
4809,progresses,1.0
4810,progressing,1.0
4811,progression,1.0
4812,prohibit,-1.0
4813,prohibited,-1.0
4814,prohibition,-1.0
4815,projection,-1.0
4816,prolong,-1.0
4817,prolongation,-1.0
4818,prolongations,-1.0
4819,prolonged,-1.0
4820,prolonging,-1.0
4821,prolongs,-1.0
4822,prominent,1.0
4823,promiscuous,1.0
4824,promise,1.0
4825,promote,1.0
4826,promotion,1.0
4827,prone,-1.0
4828,prophylactic,-1.0
4829,propitiation,-1.0
4830,propose,-1.0
4831,prorogue,-1.0
4832,proscribe,-1.0
4833,proscribed,-1.0
4834,proscription,-1.0
4835,prosecute,-1.0
4836,prosecuted,-1.0
4837,prosecutes,-1.0
4838,prosecuting,-1.0
4839,prosecution,-1.0
4840,prosecutions,-1.0
4841,prosper,1.0
4842,prospered,1.0
4843,prospering,1.0
4844,prosperity,1.0
4845,prosperous,1.0
4846,prospers,1.0
4847,prostrate,-1.0
4848,prostration,-1.0
4849,protect,1.0
4850,protects,1.0
4851,protest,-1.0
4852,protestation,-1.0
4853,protested,-1.0
4854,protester,-1.0
4855,protesters,-1.0
4856,protesting,-1.0
4857,protestor,-1.0
4858,protestors,-1.0
4859,protests,-1.0
4860,protract,-1.0
4861,protracted,-1.0
4862,protraction,-1.0
4863,proud of,1.0
4864,prove,-1.0
4865,provocation,-1.0
4866,provoke,-1.0
4867,provoked,-1.0
4868,provokes,-1.0
4869,provoking,-1.0
4870,prune,-1.0
4871,pseud,-1.0
4872,pseudo,-1.0
4873,psychological disorder,-1.0
4874,puff,-1.0
4875,puke,-1.0
4876,puking,-1.0
4877,pull ahead,1.0
4878,pull in,1.0
4879,pull strings,-1.0
4880,pull wires,-1.0
4881,pulverise,-1.0
4882,pulverize,-1.0
4883,punctuate,-1.0
4884,punish,-1.0
4885,punished,-1.0
4886,punishes,-1.0
4887,punishing,-1.0
4888,punishment,-1.0
4889,punishments,-1.0
4890,punitive,-1.0
4891,punitory,-1.0
4892,punter,1.0
4893,purchasable,-1.0
4894,pure,1.0
4895,puree,-1.0
4896,pureness,1.0
4897,purge,-1.0
4898,purity,1.0
4899,purport,-1.0
4900,purported,-1.0
4901,purportedly,-1.0
4902,purporting,-1.0
4903,purports,-1.0
4904,purpose,0.0
4905,purposeless,-1.0
4906,purposely,-1.0
4907,pursuance,-1.0
4908,pursue,-1.0
4909,push,-1.0
4910,push aside,-1.0
4911,put away,-1.0
4912,put behind bars,-1.0
4913,put down,-1.0
4914,put off,-1.0
4915,put on,0.0
4916,put out,-1.0
4917,put over,-1.0
4918,put up,-1.0
4919,put-on,-1.0
4920,put-upon,-1.0
4921,putrefaction,-1.0
4922,putrescence,-1.0
4923,putridness,-1.0
4924,puzzle,-1.0
4925,puzzle out,1.0
4926,puzzling,-1.0
4927,qualify,-1.0
4928,quarrel,-1.0
4929,quash,-1.0
4930,queer,-1.0
4931,quenched,1.0
4932,query,-1.0
4933,question,-1.0
4934,questionable,-1.0
4935,questionably,-1.0
4936,questioned,-1.0
4937,questioning,-1.0
4938,questions,-1.0
4939,quetch,-1.0
4940,quicksilver,-1.0
4941,quiet,1.0
4942,quisling,1.0
4943,quislingism,1.0
4944,quit,-1.0
4945,quitting,-1.0
4946,quizzical,-1.0
4947,rack up,-1.0
4948,racketeer,-1.0
4949,racketeering,-1.0
4950,radioactive dust,-1.0
4951,raffishly,-1.0
4952,rafter,-1.0
4953,rag,-1.0
4954,raiding,-1.0
4955,raise,0.0
4956,raise up,-1.0
4957,rakishly,-1.0
4958,rallies,1.0
4959,rally,1.0
4960,ram,-1.0
4961,ramification,-1.0
4962,ramshackle,-1.0
4963,rank,-1.0
4964,ranking,1.0
4965,rapacious,-1.0
4966,rape,-1.0
4967,raptorial,-1.0
4968,rarify,-1.0
4969,rascality,-1.0
4970,rash,-1.0
4971,rashness,-1.0
4972,raspingly,-1.0
4973,rationalisation,-1.0
4974,rationalise,-1.0
4975,rationalization,-1.0
4976,rationalizations,-1.0
4977,rationalize,-1.0
4978,rationalized,-1.0
4979,rationalizes,-1.0
4980,rationalizing,-1.0
4981,rattling,1.0
4982,raunchy,-1.0
4983,ravage,-1.0
4984,ravaging,-1.0
4985,ravening,-1.0
4986,ravish,0.0
4987,ravisher,-1.0
4988,ravishment,-1.0
4989,rawness,-1.0
4990,razed,-1.0
4991,razing,-1.0
4992,react,-1.0
4993,realise,1.0
4994,realised,1.0
4995,realize,1.0
4996,realized,1.0
4997,reappraisal,-1.0
4998,reason,-1.0
4999,reassessment,-1.0
5000,reassessments,-1.0
5001,reassign,-1.0
5002,reassigned,-1.0
5003,reassigning,-1.0
5004,reassignment,-1.0
5005,reassignments,-1.0
5006,reassigns,-1.0
5007,reassure,1.0
5008,rebellion,-1.0
5009,rebelliousness,-1.0
5010,rebound,1.0
5011,rebounded,1.0
5012,rebounding,1.0
5013,rebounds,-1.0
5014,recall,-1.0
5015,recalled,-1.0
5016,recalling,-1.0
5017,recalls,-1.0
5018,recede,-1.0
5019,receding,-1.0
5020,receiver,-1.0
5021,recent,-1.0
5022,recently,-1.0
5023,receptive,1.0
5024,recess,-1.0
5025,recession,-1.0
5026,recessional,-1.0
5027,recessionary,-1.0
5028,recessions,-1.0
5029,recessive,-1.0
5030,recidivate,-1.0
5031,reckless,-1.0
5032,recklessly,-1.0
5033,recklessness,-1.0
5034,reclaim,-1.0
5035,recoil,1.0
5036,recollect,-1.0
5037,recollection,-1.0
5038,reconcile,-1.0
5039,reconstitute,-1.0
5040,record high,1.0
5041,record highs,1.0
5042,record low,-1.0
5043,record lows,-1.0
5044,record production,1.0
5045,recover,1.0
5046,recovery,1.0
5047,recreation,-1.0
5048,recreational,-1.0
5049,recrudesce,-1.0
5050,rectification,-1.0
5051,rectify,-1.0
5052,red,-1.0
5053,red ink,-1.0
5054,redact,-1.0
5055,redacted,-1.0
5056,redacting,-1.0
5057,redaction,-1.0
5058,redactions,-1.0
5059,redactor,-1.0
5060,redefault,-1.0
5061,redefaulted,-1.0
5062,redefaults,-1.0
5063,redress,-1.0
5064,redressed,-1.0
5065,redresses,-1.0
5066,redressing,-1.0
5067,reduce,-1.0
5068,reduction,-1.0
5069,reel,-1.0
5070,refer,-1.0
5071,refine,-1.0
5072,refusal,-1.0
5073,refusals,-1.0
5074,refuse,-1.0
5075,refused,-1.0
5076,refuses,-1.0
5077,refusing,-1.0
5078,refutable,-1.0
5079,refutal,-1.0
5080,refutation,-1.0
5081,regain,1.0
5082,regained,1.0
5083,regaining,1.0
5084,regard,1.0
5085,regardless,-1.0
5086,regorge,-1.0
5087,regress,-1.0
5088,regretful,-1.0
5089,regrettably,-1.0
5090,regurgitate,-1.0
5091,regurgitation,-1.0
5092,reinforce,1.0
5093,reinforced,1.0
5094,reinforcement,1.0
5095,reiterate,-1.0
5096,reject,-1.0
5097,rejected,-1.0
5098,rejecting,-1.0
5099,rejection,-1.0
5100,rejections,-1.0
5101,rejects,-1.0
5102,relapse,-1.0
5103,relapsing,-1.0
5104,relate,-1.0
5105,relatiative,-1.0
5106,relative incidence,-1.0
5107,release,-1.0
5108,relegate,-1.0
5109,relentless,-1.0
5110,reliability,1.0
5111,reliable,1.0
5112,reliableness,1.0
5113,relief,-1.0
5114,relieve,-1.0
5115,relinquish,-1.0
5116,relinquished,-1.0
5117,relinquishes,-1.0
5118,relinquishing,-1.0
5119,relinquishment,-1.0
5120,relinquishments,-1.0
5121,relish,1.0
5122,reluctance,-1.0
5123,reluctant,-1.0
5124,remain,-1.0
5125,remand,-1.0
5126,remediation,-1.0
5127,remedy,-1.0
5128,remember,-1.0
5129,reminiscence,-1.0
5130,remiss,-1.0
5131,remit,-1.0
5132,remonstrance,-1.0
5133,remonstration,-1.0
5134,remunerative,1.0
5135,renege,-1.0
5136,renegociate,-1.0
5137,renegotiate,-1.0
5138,renegotiated,-1.0
5139,renegotiates,-1.0
5140,renegotiating,-1.0
5141,renegotiation,-1.0
5142,renegotiations,-1.0
5143,renounce,-1.0
5144,renounced,-1.0
5145,renouncement,-1.0
5146,renouncements,-1.0
5147,renounces,-1.0
5148,renouncing,-1.0
5149,renunciation,-1.0
5150,repair,-1.0
5151,reparation,-1.0
5152,reparations,-1.0
5153,repay,1.0
5154,repeal,-1.0
5155,repeat,-1.0
5156,repercussion,1.0
5157,repossess,-1.0
5158,repossessed,-1.0
5159,repossesses,-1.0
5160,repossessing,-1.0
5161,repossession,-1.0
5162,repossessions,-1.0
5163,reprehensible,-1.0
5164,reprehensibly,-1.0
5165,reprehensively,-1.0
5166,represent,-1.0
5167,reprieve,-1.0
5168,reprimand,-1.0
5169,reprobate,-1.0
5170,repudiate,-1.0
5171,repudiated,-1.0
5172,repudiates,-1.0
5173,repudiating,-1.0
5174,repudiation,-1.0
5175,repudiations,-1.0
5176,repugn,-1.0
5177,repugnance,-1.0
5178,repugnant,-1.0
5179,repulsive,-1.0
5180,requital,-1.0
5181,rescind,-1.0
5182,research,-1.0
5183,resign,-1.0
5184,resignation,-1.0
5185,resignations,-1.0
5186,resigned,-1.0
5187,resigning,-1.0
5188,resigns,-1.0
5189,resile,1.0
5190,resilient,1.0
5191,resist,-1.0
5192,resistance,-1.0
5193,resister,-1.0
5194,resoluteness,1.0
5195,resolution,0.0
5196,resolve,1.0
5197,resonance,1.0
5198,respect,1.0
5199,respectable,1.0
5200,respite,-1.0
5201,rest,-1.0
5202,restate,-1.0
5203,restated,-1.0
5204,restatement,-1.0
5205,restatements,-1.0
5206,restates,-1.0
5207,restating,-1.0
5208,restitution,0.0
5209,restless,-1.0
5210,restoration,1.0
5211,restrain,-1.0
5212,restrict,-1.0
5213,restricting,-1.0
5214,restriction,-1.0
5215,restructure,-1.0
5216,restructured,-1.0
5217,restructures,-1.0
5218,restructuring,-1.0
5219,restructurings,-1.0
5220,result,0.0
5221,resultant,-1.0
5222,retaliate,-1.0
5223,retaliated,-1.0
5224,retaliates,-1.0
5225,retaliating,-1.0
5226,retaliation,-1.0
5227,retaliations,-1.0
5228,retaliatory,-1.0
5229,retard,-1.0
5230,retardation,-1.0
5231,retarding force,-1.0
5232,retch,-1.0
5233,retell,-1.0
5234,retreat,-1.0
5235,retreated,-1.0
5236,retreating,-1.0
5237,retreats,-1.0
5238,retrenchment,-1.0
5239,retribution,-1.0
5240,retributions,-1.0
5241,retributive,-1.0
5242,retributory,-1.0
5243,retrieve,0.0
5244,retrogress,-1.0
5245,return,0.0
5246,revaluation,-1.0
5247,reveal,-1.0
5248,revel,1.0
5249,revenge,-1.0
5250,reverberance,1.0
5251,reverberate,1.0
5252,revere,-1.0
5253,reverence,-1.0
5254,reversal,-1.0
5255,reverse,-1.0
5256,reversion,-1.0
5257,reverting,-1.0
5258,review,-1.0
5259,revilement,-1.0
5260,reviser,-1.0
5261,revocation,-1.0
5262,revocations,-1.0
5263,revoke,-1.0
5264,revoked,-1.0
5265,revokes,-1.0
5266,revoking,-1.0
5267,revolt,-1.0
5268,revolutionise,0.0
5269,revolutionize,0.0
5270,revolutionized,1.0
5271,revolutionizes,1.0
5272,revolutionizing,1.0
5273,reward,1.0
5274,rewarded,1.0
5275,rewarding,1.0
5276,rewards,1.0
5277,rewrite man,-1.0
5278,rewriter,-1.0
5279,rib,-1.0
5280,rich,1.0
5281,rickety,-1.0
5282,ricochet,1.0
5283,riddance,-1.0
5284,ridicule,-1.0
5285,ridiculed,-1.0
5286,ridicules,-1.0
5287,ridiculing,-1.0
5288,rift,-1.0
5289,rig,-1.0
5290,right,0.0
5291,rigor,-1.0
5292,rigorous,-1.0
5293,rigorousness,-1.0
5294,rigour,-1.0
5295,rigourousness,-1.0
5296,rile,-1.0
5297,riled,-1.0
5298,ringing,1.0
5299,riotous,-1.0
5300,ripe,1.0
5301,rise,1.0
5302,rising,-1.0
5303,risk,-1.0
5304,riskier,-1.0
5305,riskiest,-1.0
5306,riskiness,-1.0
5307,risky,-1.0
5308,ritual killing,-1.0
5309,rivalry,-1.0
5310,roadblock,-1.0
5311,roar,1.0
5312,roaring,1.0
5313,roast,-1.0
5314,rob,-1.0
5315,robust,1.0
5316,rock-steady,1.0
5317,roguery,-1.0
5318,roguishness,-1.0
5319,roiled,-1.0
5320,role player,-1.0
5321,roofless,-1.0
5322,rook,-1.0
5323,rot,-1.0
5324,rottenness,-1.0
5325,rough,-1.0
5326,roughness,-1.0
5327,round,-1.0
5328,rouse,1.0
5329,rout,-1.0
5330,ruffle,-1.0
5331,rugged,-1.0
5332,ruin,-1.0
5333,ruined,-1.0
5334,ruinous,-1.0
5335,rule out,-1.0
5336,run,0.0
5337,run a risk,-1.0
5338,run afoul,-1.0
5339,run off,-1.0
5340,run out,-1.0
5341,run over,-1.0
5342,run through,-1.0
5343,run-down,-1.0
5344,runaway,-1.0
5345,rupture,-1.0
5346,sabotage,-1.0
5347,sack,-1.0
5348,sacking,-1.0
5349,sacrifice,-1.0
5350,sacrificed,-1.0
5351,sacrifices,-1.0
5352,sacrificial,-1.0
5353,sacrificing,-1.0
5354,saddle,-1.0
5355,safe,1.0
5356,saint,1.0
5357,salacious,-1.0
5358,salaciousness,-1.0
5359,salacity,-1.0
5360,salient,1.0
5361,salutary,1.0
5362,sank,-1.0
5363,sapless,-1.0
5364,satisfaction,1.0
5365,satisfactorily,1.0
5366,satisfactory,1.0
5367,satisfied,1.0
5368,satisfies,1.0
5369,satisfy,1.0
5370,satisfying,1.0
5371,savor,1.0
5372,savour,1.0
5373,scam,-1.0
5374,scandal,-1.0
5375,scandalise,-1.0
5376,scandalize,-1.0
5377,scandalous,-1.0
5378,scandals,-1.0
5379,scare,-1.0
5380,scathe,-1.0
5381,scattered,-1.0
5382,sceptered,1.0
5383,sceptical,-1.0
5384,sceptred,1.0
5385,scoop,1.0
5386,score,-1.0
5387,scorn,0.0
5388,scotch,-1.0
5389,scoured,-1.0
5390,scourge,-1.0
5391,scout,-1.0
5392,scrap,-1.0
5393,scraps,-1.0
5394,scratch,-1.0
5395,scratchiness,-1.0
5396,screw up,-1.0
5397,scrub,-1.0
5398,scrutinise,-1.0
5399,scrutinize,-1.0
5400,scrutinized,-1.0
5401,scrutinizes,-1.0
5402,scrutinizing,-1.0
5403,scrutiny,-1.0
5404,scuff,-1.0
5405,scupper,-1.0
5406,scurrilous,-1.0
5407,second,-1.0
5408,secondary,-1.0
5409,secrecy,-1.0
5410,secretiveness,-1.0
5411,secure,1.0
5412,see to it,1.0
5413,see-saw,-1.0
5414,seedy,-1.0
5415,seize,-1.0
5416,seized,-1.0
5417,seizes,-1.0
5418,seizing,-1.0
5419,self-abnegation,-1.0
5420,self-contradictory,-1.0
5421,self-denial,-1.0
5422,self-justification,-1.0
5423,self-renunciation,-1.0
5424,send away,-1.0
5425,send packing,-1.0
5426,senseless,-1.0
5427,sensory,1.0
5428,sentence,-1.0
5429,sentenced,-1.0
5430,sentencing,-1.0
5431,sentinel,-1.0
5432,sentry,-1.0
5433,separate,-1.0
5434,separate out,-1.0
5435,sequester,-1.0
5436,serious,0.0
5437,serious-mindedness,-1.0
5438,seriously,-1.0
5439,seriousness,-1.0
5440,set ahead,1.0
5441,set aside,-1.0
5442,set back,-1.0
5443,set down,-1.0
5444,set off,-1.0
5445,set on,-1.0
5446,setback,-1.0
5447,setbacks,-1.0
5448,settle,0.0
5449,settlement,-1.0
5450,sever,-1.0
5451,severance,-1.0
5452,severe,-1.0
5453,severed,-1.0
5454,severely,-1.0
5455,severeness,-1.0
5456,severities,-1.0
5457,severity,-1.0
5458,sex,1.0
5459,shackle,-1.0
5460,shadow,-1.0
5461,shady,-1.0
5462,shake,1.0
5463,shake off,-1.0
5464,shake up,0.0
5465,sham,-1.0
5466,shame,-1.0
5467,shamed,-1.0
5468,shamefaced,-1.0
5469,shameful,-1.0
5470,shamefully,-1.0
5471,shammer,-1.0
5472,shanghai,1.0
5473,shape up,1.0
5474,sharply,-1.0
5475,shed,-1.0
5476,sheer,-1.0
5477,shelve,-1.0
5478,shenanigan,-1.0
5479,shift,-1.0
5480,shine,1.0
5481,shines,1.0
5482,shock,-1.0
5483,shocked,-1.0
5484,shocking,-1.0
5485,shoddy,-1.0
5486,shoot down,-1.0
5487,shoplifting,-1.0
5488,short,-1.0
5489,short-change,-1.0
5490,shortage,-1.0
5491,shortages,-1.0
5492,shortcoming,-1.0
5493,shorten,-1.0
5494,shortened,-1.0
5495,shortfall,-1.0
5496,shortfalls,-1.0
5497,shortness,-1.0
5498,shout,-1.0
5499,show,-1.0
5500,showdown,-1.0
5501,shrinkage,-1.0
5502,shrinkages,-1.0
5503,shrinking,-1.0
5504,shun,-1.0
5505,shut,-1.0
5506,shut down,-1.0
5507,shut out,-1.0
5508,shut-in,-1.0
5509,shutdown,-1.0
5510,shutdowns,-1.0
5511,shuts,-1.0
5512,shutting,-1.0
5513,shy,-1.0
5514,sick,-1.0
5515,sickly,-1.0
5516,side effect,-1.0
5517,sidestep,-1.0
5518,sieve,-1.0
5519,sift,-1.0
5520,silence,-1.0
5521,simulated,-1.0
5522,sincerity,-1.0
5523,single,1.0
5524,sinister,-1.0
5525,sink,-1.0
5526,sinking,-1.0
5527,sinks,-1.0
5528,sit,-1.0
5529,sitting,-1.0
5530,size up,-1.0
5531,sizeableness,1.0
5532,skeletal,-1.0
5533,skeptical,-1.0
5534,skilful,1.0
5535,skill,1.0
5536,skillful,1.0
5537,skip,-1.0
5538,skirt,-1.0
5539,sky-high,1.0
5540,slack,-1.0
5541,slacken,-1.0
5542,slaked,1.0
5543,slander,-1.0
5544,slandered,-1.0
5545,slanderous,-1.0
5546,slanders,-1.0
5547,slap-up,1.0
5548,slash,-1.0
5549,slashed,-1.0
5550,slew,-1.0
5551,slice,-1.0
5552,slide,-1.0
5553,slide by,-1.0
5554,slides,-1.0
5555,slightingly,-1.0
5556,slimy,-1.0
5557,slip,-1.0
5558,slip away,-1.0
5559,slip by,-1.0
5560,slippage,-1.0
5561,slippages,-1.0
5562,sloppiness,-1.0
5563,slow,0.0
5564,slow down,-1.0
5565,slow up,-1.0
5566,slowdown,-1.0
5567,slowdowns,-1.0
5568,slowed,-1.0
5569,slower,-1.0
5570,slowest,-1.0
5571,slowing,-1.0
5572,slowly,0.0
5573,slowness,-1.0
5574,slue,-1.0
5575,slug,-1.0
5576,sluggish,-1.0
5577,sluggishly,-1.0
5578,sluggishness,-1.0
5579,slumber,-1.0
5580,slump,-1.0
5581,sluttish,1.0
5582,small-minded,-1.0
5583,smart,-1.0
5584,smart as a whip,1.0
5585,smash,0.0
5586,smashing,1.0
5587,smear,-1.0
5588,smirch,-1.0
5589,smooth,1.0
5590,smooth out,1.0
5591,smoothen,1.0
5592,smoothing,1.0
5593,smoothly,1.0
5594,smooths,1.0
5595,smut,-1.0
5596,snap off,-1.0
5597,snipe,-1.0
5598,snub,-1.0
5599,snuff it,-1.0
5600,so-called,-1.0
5601,soak,-1.0
5602,sober,-1.0
5603,sodding,1.0
5604,soft,-1.0
5605,soften,-1.0
5606,softer,-1.0
5607,softness,-1.0
5608,soggy,-1.0
5609,sole,1.0
5610,solely,1.0
5611,solid,1.0
5612,solve,1.0
5613,solvencies,-1.0
5614,solvency,-1.0
5615,solves,1.0
5616,solving,1.0
5617,song,-1.0
5618,sonority,1.0
5619,sonorousness,1.0
5620,sorry,-1.0
5621,sort out,-1.0
5622,sought after,1.0
5623,sound,1.0
5624,sound off,-1.0
5625,soundly,1.0
5626,sour,-1.0
5627,spam,-1.0
5628,spammer,-1.0
5629,spammers,-1.0
5630,spamming,-1.0
5631,span,-1.0
5632,spartan,-1.0
5633,spat,1.0
5634,special,1.0
5635,speciality,1.0
5636,specialness,1.0
5637,specialty,1.0
5638,specify,1.0
5639,spectacular,1.0
5640,spectacularly,1.0
5641,speculative,-1.0
5642,spend,-1.0
5643,spew,-1.0
5644,spill,-1.0
5645,spirit,-1.0
5646,spite,-1.0
5647,spitefulness,-1.0
5648,splendid,1.0
5649,split,-1.0
5650,split up,-1.0
5651,spoil,-1.0
5652,spoiled,-1.0
5653,spoilt,-1.0
5654,spotter,-1.0
5655,spring,1.0
5656,spue,-1.0
5657,spurn,-1.0
5658,spurned,-1.0
5659,squander,-1.0
5660,squandered,-1.0
5661,square,1.0
5662,squeal,-1.0
5663,squeeze,-1.0
5664,stabilisation,1.0
5665,stabilise,1.0
5666,stabilised,1.0
5667,stabilising,1.0
5668,stability,1.0
5669,stabilization,1.0
5670,stabilizations,1.0
5671,stabilize,1.0
5672,stabilized,1.0
5673,stabilizes,1.0
5674,stabilizing,1.0
5675,stable,1.0
5676,stableness,1.0
5677,stagger,-1.0
5678,staggering,-1.0
5679,staggeringly,1.0
5680,stagnancy,-1.0
5681,stagnant,-1.0
5682,stagnate,-1.0
5683,stagnated,-1.0
5684,stagnates,-1.0
5685,stagnating,-1.0
5686,stagnation,-1.0
5687,stake,-1.0
5688,stalemate,-1.0
5689,stalemated,-1.0
5690,stall,-1.0
5691,stalled,-1.0
5692,stalling,-1.0
5693,stalls,-1.0
5694,stamp down,-1.0
5695,stanch,-1.0
5696,stand,-1.0
5697,stand out,1.0
5698,standstill,-1.0
5699,standstills,-1.0
5700,star,1.0
5701,stargaze,1.0
5702,staring,1.0
5703,stark,0.0
5704,starring,1.0
5705,statement,-1.0
5706,static,1.0
5707,staunch,-1.0
5708,stave,-1.0
5709,stave off,-1.0
5710,stay,-1.0
5711,steady,1.0
5712,steady-going,1.0
5713,steal,-1.0
5714,steamed,-1.0
5715,steep,-1.0
5716,steepness,-1.0
5717,stellar,1.0
5718,stem,-1.0
5719,stentorian,1.0
5720,step,-1.0
5721,step down,-1.0
5722,step in,-1.0
5723,step up,-1.0
5724,step-down,-1.0
5725,stepping down,-1.0
5726,sterling,1.0
5727,stern,-1.0
5728,sternly,-1.0
5729,stick,-1.0
5730,stick out,-1.0
5731,sticky,-1.0
5732,stiff,1.0
5733,stiffen,-1.0
5734,stiffness,-1.0
5735,stifle,-1.0
5736,still,0.0
5737,stillborn,-1.0
5738,stimulate,0.0
5739,sting,-1.0
5740,stinger,-1.0
5741,stir,1.0
5742,stir up,-1.0
5743,stirring,1.0
5744,stolen,-1.0
5745,stomach,-1.0
5746,stop,-1.0
5747,stop consonant,-1.0
5748,stop over,-1.0
5749,stopover,-1.0
5750,stoppage,-1.0
5751,stoppages,-1.0
5752,stopped,-1.0
5753,stopped up,-1.0
5754,stopped-up,-1.0
5755,stopping,-1.0
5756,stops,-1.0
5757,storm,-1.0
5758,strain,-1.0
5759,strained,-1.0
5760,straining,-1.0
5761,strains,-1.0
5762,straiten,-1.0
5763,strangle,-1.0
5764,stray,-1.0
5765,strength,0.0
5766,strengthen,1.0
5767,strengthened,1.0
5768,strengthening,1.0
5769,strengthens,1.0
5770,strengths,1.0
5771,strenuous,-1.0
5772,stress,-1.0
5773,stressed,-1.0
5774,stresses,-1.0
5775,stressful,-1.0
5776,stressing,-1.0
5777,stretch,-1.0
5778,strike,1.0
5779,strike back,-1.0
5780,strike down,-1.0
5781,striking,1.0
5782,stringent,-1.0
5783,strip,-1.0
5784,stripping,-1.0
5785,strive,-1.0
5786,striving,-1.0
5787,stroke,-1.0
5788,strong,1.0
5789,strong belief,-1.0
5790,strong point,1.0
5791,strong suit,1.0
5792,stronger,1.0
5793,strongest,1.0
5794,struggle,-1.0
5795,stultification,-1.0
5796,stumble,-1.0
5797,stung,-1.0
5798,stunningly,1.0
5799,stupefy,-1.0
5800,stupefying,-1.0
5801,stymie,-1.0
5802,stymy,-1.0
5803,suave,1.0
5804,subaltern,-1.0
5805,subdue,-1.0
5806,subject,-1.0
5807,subjected,-1.0
5808,subjecting,-1.0
5809,subjection,-1.0
5810,subjugate,-1.0
5811,subjugation,-1.0
5812,submit,-1.0
5813,subnormality,-1.0
5814,subpoena,-1.0
5815,subpoena ad testificandum,-1.0
5816,subpoenaed,-1.0
5817,subpoenas,-1.0
5818,subscript,-1.0
5819,substandard,-1.0
5820,substantial,1.0
5821,substantially,1.0
5822,subversion,-1.0
5823,subvert,-1.0
5824,succeed,1.0
5825,succeeded,1.0
5826,succeeder,1.0
5827,succeeding,1.0
5828,succeeds,1.0
5829,success,1.0
5830,successes,1.0
5831,successful,1.0
5832,successfully,1.0
5833,successfulness,1.0
5834,suddenly,-1.0
